datetime,open,high,low,close,volume
2025-01-07 03:45:00+00:00,1.03169,1.03175,1.03155,1.03161,3137.0
2025-01-07 03:50:00+00:00,1.03161,1.03173,1.03158,1.03168,802.0
2025-01-07 03:55:00+00:00,1.03168,1.0317,1.03151,1.03158,1071.0
2025-01-07 04:00:00+00:00,1.03158,1.0316,1.03151,1.03154,1984.0
2025-01-07 04:05:00+00:00,1.03154,1.03168,1.03151,1.03162,4242.0
2025-01-07 04:10:00+00:00,1.03162,1.03169,1.03158,1.03158,2086.0
2025-01-07 04:15:00+00:00,1.03158,1.03162,1.03152,1.03153,1141.0
2025-01-07 04:20:00+00:00,1.03153,1.03154,1.03148,1.0315,1229.0
2025-01-07 04:25:00+00:00,1.0315,1.03154,1.03139,1.0314,3723.0
2025-01-07 04:30:00+00:00,1.0314,1.03144,1.03136,1.03143,1395.0
2025-01-07 04:35:00+00:00,1.03143,1.03157,1.03137,1.03154,3985.0
2025-01-07 04:40:00+00:00,1.03154,1.03155,1.03143,1.03143,2715.0
2025-01-07 04:45:00+00:00,1.03143,1.03146,1.03132,1.03134,2216.0
2025-01-07 04:50:00+00:00,1.03134,1.03136,1.03125,1.03127,948.0
2025-01-07 04:55:00+00:00,1.03127,1.03131,1.03122,1.03127,1568.0
2025-01-07 05:00:00+00:00,1.03127,1.03128,1.03123,1.03125,1690.0
2025-01-07 05:05:00+00:00,1.03125,1.03131,1.03124,1.03125,4007.0
2025-01-07 05:10:00+00:00,1.03125,1.03136,1.03123,1.03133,3877.0
2025-01-07 05:15:00+00:00,1.03133,1.03146,1.03131,1.03142,2433.0
2025-01-07 05:20:00+00:00,1.03142,1.03148,1.03141,1.03145,1435.0
2025-01-07 05:25:00+00:00,1.03145,1.03148,1.0314,1.03141,2424.0
2025-01-07 05:30:00+00:00,1.03141,1.03146,1.03131,1.03133,1535.0
2025-01-07 05:35:00+00:00,1.03133,1.03144,1.03131,1.03138,1452.0
2025-01-07 05:40:00+00:00,1.03138,1.03142,1.03133,1.0314,1289.0
2025-01-07 05:45:00+00:00,1.0314,1.03143,1.03134,1.03139,2128.0
2025-01-07 05:50:00+00:00,1.03139,1.03145,1.03138,1.03144,4192.0
2025-01-07 05:55:00+00:00,1.03144,1.03151,1.0314,1.03149,1259.0
2025-01-07 06:00:00+00:00,1.03149,1.03152,1.03141,1.03146,1478.0
2025-01-07 06:05:00+00:00,1.03146,1.03152,1.03144,1.0315,3196.0
2025-01-07 06:10:00+00:00,1.0315,1.03151,1.03139,1.03139,3785.0
2025-01-07 06:15:00+00:00,1.03139,1.03148,1.03138,1.03142,1822.0
2025-01-07 06:20:00+00:00,1.03142,1.03147,1.0313,1.03132,3586.0
2025-01-07 06:25:00+00:00,1.03132,1.03135,1.03123,1.03125,820.0
2025-01-07 06:30:00+00:00,1.03125,1.03127,1.03119,1.03127,3976.0
2025-01-07 06:35:00+00:00,1.03127,1.03128,1.03115,1.03118,1964.0
2025-01-07 06:40:00+00:00,1.03118,1.03124,1.03117,1.0312,1006.0
2025-01-07 06:45:00+00:00,1.0312,1.03126,1.03114,1.03115,1284.0
2025-01-07 06:50:00+00:00,1.03115,1.03132,1.03111,1.03128,3465.0
2025-01-07 06:55:00+00:00,1.03128,1.0313,1.03113,1.03118,1808.0
2025-01-07 07:00:00+00:00,1.03118,1.03128,1.03103,1.03103,2492.0
2025-01-07 07:05:00+00:00,1.03103,1.0312,1.03089,1.03112,3521.0
2025-01-07 07:10:00+00:00,1.03112,1.03112,1.03087,1.03098,3264.0
2025-01-07 07:15:00+00:00,1.03098,1.03101,1.03095,1.03099,4065.0
2025-01-07 07:20:00+00:00,1.03099,1.03102,1.03094,1.03094,1879.0
2025-01-07 07:25:00+00:00,1.03094,1.03096,1.03092,1.03094,4088.0
2025-01-07 07:30:00+00:00,1.03094,1.03106,1.03082,1.03105,4183.0
2025-01-07 07:35:00+00:00,1.03105,1.03118,1.03081,1.03097,1326.0
2025-01-07 07:40:00+00:00,1.03097,1.03107,1.03085,1.03106,1063.0
2025-01-07 07:45:00+00:00,1.03106,1.03119,1.03095,1.03109,2411.0
2025-01-07 07:50:00+00:00,1.03109,1.03111,1.03091,1.03098,1905.0
2025-01-07 07:55:00+00:00,1.03098,1.03124,1.03084,1.03112,2181.0
2025-01-07 08:00:00+00:00,1.03112,1.03112,1.03087,1.03094,1141.0
2025-01-07 08:05:00+00:00,1.03094,1.03115,1.03082,1.03103,1426.0
2025-01-07 08:10:00+00:00,1.03103,1.03114,1.03078,1.03086,1004.0
2025-01-07 08:15:00+00:00,1.03086,1.03101,1.03064,1.03065,2210.0
2025-01-07 08:20:00+00:00,1.03065,1.03074,1.03046,1.0306,1231.0
2025-01-07 08:25:00+00:00,1.0306,1.03063,1.0303,1.03044,3064.0
2025-01-07 08:30:00+00:00,1.03044,1.03056,1.0303,1.03034,2719.0
2025-01-07 08:35:00+00:00,1.03034,1.03067,1.03027,1.03052,2728.0
2025-01-07 08:40:00+00:00,1.03052,1.03063,1.03017,1.03026,3695.0
2025-01-07 08:45:00+00:00,1.03026,1.03062,1.03024,1.03054,3557.0
2025-01-07 08:50:00+00:00,1.03054,1.03067,1.03051,1.03066,4198.0
2025-01-07 08:55:00+00:00,1.03066,1.03067,1.03036,1.0305,811.0
2025-01-07 09:00:00+00:00,1.0305,1.03073,1.03043,1.03071,1218.0
2025-01-07 09:05:00+00:00,1.03071,1.03077,1.03058,1.03061,939.0
2025-01-07 09:10:00+00:00,1.03061,1.0309,1.03059,1.03077,3892.0
2025-01-07 09:15:00+00:00,1.03077,1.03102,1.03072,1.03089,1857.0
2025-01-07 09:20:00+00:00,1.03089,1.031,1.03064,1.03077,854.0
2025-01-07 09:25:00+00:00,1.03077,1.03082,1.03062,1.03079,4119.0
2025-01-07 09:30:00+00:00,1.03079,1.03094,1.03062,1.03073,3696.0
2025-01-07 09:35:00+00:00,1.03073,1.03113,1.03062,1.03102,1972.0
2025-01-07 09:40:00+00:00,1.03102,1.03104,1.03094,1.03094,1829.0
2025-01-07 09:45:00+00:00,1.03094,1.03122,1.03089,1.03114,1035.0
2025-01-07 09:50:00+00:00,1.03114,1.03138,1.03102,1.03134,2428.0
2025-01-07 09:55:00+00:00,1.03134,1.03144,1.0312,1.03143,1428.0
2025-01-07 10:00:00+00:00,1.03143,1.03179,1.03132,1.03167,1353.0
2025-01-07 10:05:00+00:00,1.03167,1.03184,1.03148,1.03153,3259.0
2025-01-07 10:10:00+00:00,1.03153,1.03188,1.03142,1.03181,3654.0
2025-01-07 10:15:00+00:00,1.03181,1.03202,1.03177,1.03194,3280.0
2025-01-07 10:20:00+00:00,1.03194,1.03229,1.03182,1.03223,3019.0
2025-01-07 10:25:00+00:00,1.03223,1.03231,1.03206,1.03226,1524.0
2025-01-07 10:30:00+00:00,1.03226,1.03248,1.03213,1.03242,3290.0
2025-01-07 10:35:00+00:00,1.03242,1.03251,1.03213,1.03229,3351.0
2025-01-07 10:40:00+00:00,1.03229,1.03229,1.03219,1.0322,2837.0
2025-01-07 10:45:00+00:00,1.0322,1.03243,1.03217,1.03227,1160.0
2025-01-07 10:50:00+00:00,1.03227,1.03239,1.03221,1.03237,1315.0
2025-01-07 10:55:00+00:00,1.03237,1.03254,1.03235,1.03239,1554.0
2025-01-07 11:00:00+00:00,1.03239,1.03275,1.03234,1.03269,2976.0
2025-01-07 11:05:00+00:00,1.03269,1.03311,1.03266,1.03296,1153.0
2025-01-07 11:10:00+00:00,1.03296,1.03312,1.03262,1.03276,2614.0
2025-01-07 11:15:00+00:00,1.03276,1.03289,1.0326,1.03267,3481.0
2025-01-07 11:20:00+00:00,1.03267,1.03281,1.03236,1.03248,2315.0
2025-01-07 11:25:00+00:00,1.03248,1.03278,1.0324,1.03262,2683.0
2025-01-07 11:30:00+00:00,1.03262,1.03271,1.0325,1.03262,1736.0
2025-01-07 11:35:00+00:00,1.03262,1.03279,1.03248,1.03271,3132.0
2025-01-07 11:40:00+00:00,1.03271,1.03273,1.03255,1.03268,4209.0
2025-01-07 11:45:00+00:00,1.03268,1.03275,1.03263,1.0327,2461.0
2025-01-07 11:50:00+00:00,1.0327,1.03297,1.03264,1.0329,1087.0
2025-01-07 11:55:00+00:00,1.0329,1.03307,1.03278,1.03301,1630.0
2025-01-07 12:00:00+00:00,1.03301,1.03333,1.03293,1.03325,3372.0
2025-01-07 12:05:00+00:00,1.03325,1.03336,1.03309,1.03311,3841.0
2025-01-07 12:10:00+00:00,1.03311,1.03322,1.03293,1.03304,2840.0
2025-01-07 12:15:00+00:00,1.03304,1.03305,1.03291,1.03296,899.0
2025-01-07 12:20:00+00:00,1.03296,1.03301,1.03277,1.03282,2456.0
2025-01-07 12:25:00+00:00,1.03282,1.03306,1.03274,1.03296,1471.0
2025-01-07 12:30:00+00:00,1.03296,1.03303,1.03274,1.03278,1162.0
2025-01-07 12:35:00+00:00,1.03278,1.03282,1.03262,1.03275,2798.0
2025-01-07 12:40:00+00:00,1.03275,1.03281,1.03262,1.03274,3753.0
2025-01-07 12:45:00+00:00,1.03274,1.03278,1.03259,1.0326,816.0
2025-01-07 12:50:00+00:00,1.0326,1.03261,1.03251,1.03255,2573.0
2025-01-07 12:55:00+00:00,1.03255,1.0327,1.03246,1.03259,1809.0
2025-01-07 13:00:00+00:00,1.03259,1.03269,1.03249,1.03249,922.0
2025-01-07 13:05:00+00:00,1.03249,1.03257,1.03239,1.03246,2224.0
2025-01-07 13:10:00+00:00,1.03246,1.03269,1.03243,1.03257,2834.0
2025-01-07 13:15:00+00:00,1.03257,1.03268,1.03254,1.03259,3033.0
2025-01-07 13:20:00+00:00,1.03259,1.03264,1.03248,1.03249,3275.0
2025-01-07 13:25:00+00:00,1.03249,1.03283,1.03247,1.03273,1090.0
2025-01-07 13:30:00+00:00,1.03273,1.03298,1.03266,1.03287,2152.0
2025-01-07 13:35:00+00:00,1.03287,1.03288,1.03272,1.03273,3015.0
2025-01-07 13:40:00+00:00,1.03273,1.03274,1.0326,1.03267,1957.0
2025-01-07 13:45:00+00:00,1.03267,1.0327,1.03256,1.03263,2409.0
2025-01-07 13:50:00+00:00,1.03263,1.03273,1.03246,1.03251,3678.0
2025-01-07 13:55:00+00:00,1.03251,1.03269,1.03242,1.03262,1396.0
2025-01-07 14:00:00+00:00,1.03262,1.03285,1.0325,1.03277,3928.0
2025-01-07 14:05:00+00:00,1.03277,1.03286,1.03275,1.0328,972.0
2025-01-07 14:10:00+00:00,1.0328,1.03289,1.0325,1.0326,1124.0
2025-01-07 14:15:00+00:00,1.0326,1.03264,1.03245,1.03256,979.0
2025-01-07 14:20:00+00:00,1.03256,1.03268,1.03232,1.03241,3107.0
2025-01-07 14:25:00+00:00,1.03241,1.03263,1.03229,1.0326,4115.0
2025-01-07 14:30:00+00:00,1.0326,1.03268,1.03249,1.03253,1836.0
2025-01-07 14:35:00+00:00,1.03253,1.03273,1.03241,1.03259,1195.0
2025-01-07 14:40:00+00:00,1.03259,1.03271,1.03252,1.03265,2570.0
2025-01-07 14:45:00+00:00,1.03265,1.03266,1.03244,1.03254,801.0
2025-01-07 14:50:00+00:00,1.03254,1.03261,1.03234,1.03239,3071.0
2025-01-07 14:55:00+00:00,1.03239,1.03267,1.03227,1.03258,2222.0
2025-01-07 15:00:00+00:00,1.03258,1.0327,1.03252,1.03269,3937.0
2025-01-07 15:05:00+00:00,1.03269,1.03274,1.03266,1.03271,1489.0
2025-01-07 15:10:00+00:00,1.03271,1.03292,1.03267,1.03284,3233.0
2025-01-07 15:15:00+00:00,1.03284,1.03294,1.03278,1.03292,1181.0
2025-01-07 15:20:00+00:00,1.03292,1.03314,1.03286,1.03311,1107.0
2025-01-07 15:25:00+00:00,1.03311,1.03333,1.03298,1.03322,804.0
2025-01-07 15:30:00+00:00,1.03322,1.03333,1.03289,1.03304,1130.0
2025-01-07 15:35:00+00:00,1.03304,1.03321,1.03301,1.03316,956.0
2025-01-07 15:40:00+00:00,1.03316,1.03326,1.03312,1.03313,3057.0
2025-01-07 15:45:00+00:00,1.03313,1.03318,1.03306,1.03311,3721.0
2025-01-07 15:50:00+00:00,1.03311,1.03337,1.03304,1.0333,2980.0
2025-01-07 15:55:00+00:00,1.0333,1.03348,1.03324,1.03336,1179.0
2025-01-07 16:00:00+00:00,1.03336,1.03363,1.03322,1.03354,1538.0
2025-01-07 16:05:00+00:00,1.03354,1.03365,1.03339,1.03348,2560.0
2025-01-07 16:10:00+00:00,1.03348,1.03355,1.03333,1.03345,1344.0
2025-01-07 16:15:00+00:00,1.03345,1.03372,1.0334,1.03358,940.0
2025-01-07 16:20:00+00:00,1.03358,1.03359,1.03349,1.03352,2945.0
2025-01-07 16:25:00+00:00,1.03352,1.03361,1.03343,1.03359,1412.0
2025-01-07 16:30:00+00:00,1.03359,1.03362,1.03335,1.03348,1179.0
2025-01-07 16:35:00+00:00,1.03348,1.03376,1.03343,1.03368,3876.0
2025-01-07 16:40:00+00:00,1.03368,1.03393,1.03359,1.03385,1219.0
2025-01-07 16:45:00+00:00,1.03385,1.03397,1.03353,1.03365,1558.0
2025-01-07 16:50:00+00:00,1.03365,1.03373,1.03355,1.03362,1113.0
2025-01-07 16:55:00+00:00,1.03362,1.03371,1.03346,1.03349,1510.0
2025-01-07 17:00:00+00:00,1.03349,1.03372,1.03344,1.03364,1774.0
2025-01-07 17:05:00+00:00,1.03364,1.0338,1.03364,1.03375,1741.0
2025-01-07 17:10:00+00:00,1.03375,1.03377,1.03375,1.03377,3456.0
2025-01-07 17:15:00+00:00,1.03377,1.03379,1.0337,1.03378,2659.0
2025-01-07 17:20:00+00:00,1.03378,1.03394,1.03378,1.0339,1670.0
2025-01-07 17:25:00+00:00,1.0339,1.03395,1.03373,1.03375,1335.0
2025-01-07 17:30:00+00:00,1.03375,1.03396,1.03374,1.03388,1211.0
2025-01-07 17:35:00+00:00,1.03388,1.03394,1.03385,1.0339,1827.0
2025-01-07 17:40:00+00:00,1.0339,1.03412,1.03388,1.03408,4036.0
2025-01-07 17:45:00+00:00,1.03408,1.03417,1.03398,1.03413,1544.0
2025-01-07 17:50:00+00:00,1.03413,1.03425,1.0341,1.03415,3185.0
2025-01-07 17:55:00+00:00,1.03415,1.03418,1.03405,1.03408,3609.0
2025-01-07 18:00:00+00:00,1.03408,1.03425,1.03398,1.03416,1567.0
2025-01-07 18:05:00+00:00,1.03416,1.03436,1.03415,1.03426,3750.0
2025-01-07 18:10:00+00:00,1.03426,1.0343,1.03405,1.03409,4268.0
2025-01-07 18:15:00+00:00,1.03409,1.03417,1.03406,1.03413,1436.0
2025-01-07 18:20:00+00:00,1.03413,1.03414,1.03411,1.03413,3450.0
2025-01-07 18:25:00+00:00,1.03413,1.03431,1.03408,1.03429,2687.0
2025-01-07 18:30:00+00:00,1.03429,1.03431,1.0342,1.03428,2024.0
2025-01-07 18:35:00+00:00,1.03428,1.03439,1.03427,1.03429,3496.0
2025-01-07 18:40:00+00:00,1.03429,1.0345,1.03427,1.03443,2210.0
2025-01-07 18:45:00+00:00,1.03443,1.03466,1.03438,1.03457,2002.0
2025-01-07 18:50:00+00:00,1.03457,1.03467,1.03447,1.03447,2293.0
2025-01-07 18:55:00+00:00,1.03447,1.03452,1.03436,1.03438,1197.0
2025-01-07 19:00:00+00:00,1.03438,1.0345,1.03434,1.0345,2016.0
2025-01-07 19:05:00+00:00,1.0345,1.03451,1.03437,1.03442,2552.0
2025-01-07 19:10:00+00:00,1.03442,1.03456,1.03431,1.03454,3078.0
2025-01-07 19:15:00+00:00,1.03454,1.03464,1.03435,1.03441,2301.0
2025-01-07 19:20:00+00:00,1.03441,1.0345,1.03427,1.03429,1743.0
2025-01-07 19:25:00+00:00,1.03429,1.03437,1.0342,1.03434,2456.0
2025-01-07 19:30:00+00:00,1.03434,1.03434,1.03425,1.03434,3274.0
2025-01-07 19:35:00+00:00,1.03434,1.03458,1.03427,1.03448,1299.0
2025-01-07 19:40:00+00:00,1.03448,1.03455,1.03426,1.03434,3723.0
2025-01-07 19:45:00+00:00,1.03434,1.03452,1.03425,1.03443,1903.0
2025-01-07 19:50:00+00:00,1.03443,1.03452,1.0343,1.03437,1393.0
2025-01-07 19:55:00+00:00,1.03437,1.03447,1.0343,1.03443,1116.0
2025-01-07 20:00:00+00:00,1.03443,1.03453,1.03434,1.03442,860.0
2025-01-07 20:05:00+00:00,1.03442,1.03458,1.0344,1.03453,3382.0
2025-01-07 20:10:00+00:00,1.03453,1.03463,1.03438,1.03439,1570.0
2025-01-07 20:15:00+00:00,1.03439,1.03442,1.03433,1.03435,2539.0
2025-01-07 20:20:00+00:00,1.03435,1.03447,1.03429,1.0344,2048.0
2025-01-07 20:25:00+00:00,1.0344,1.03461,1.0343,1.03454,1919.0
2025-01-07 20:30:00+00:00,1.03454,1.03456,1.03441,1.03449,3433.0
2025-01-07 20:35:00+00:00,1.03449,1.03459,1.03447,1.03454,3927.0
2025-01-07 20:40:00+00:00,1.03454,1.0347,1.03451,1.03461,4151.0
2025-01-07 20:45:00+00:00,1.03461,1.03464,1.03455,1.03459,2122.0
2025-01-07 20:50:00+00:00,1.03459,1.03467,1.03448,1.03453,2615.0
2025-01-07 20:55:00+00:00,1.03453,1.0346,1.03445,1.03451,1988.0
2025-01-07 21:00:00+00:00,1.03451,1.03468,1.03443,1.03459,2683.0
2025-01-07 21:05:00+00:00,1.03459,1.0346,1.03436,1.03444,3678.0
2025-01-07 21:10:00+00:00,1.03444,1.0345,1.0344,1.03444,3828.0
2025-01-07 21:15:00+00:00,1.03444,1.03454,1.03439,1.03447,4207.0
2025-01-07 21:20:00+00:00,1.03447,1.0347,1.03442,1.03464,1089.0
2025-01-07 21:25:00+00:00,1.03464,1.03488,1.03456,1.03478,3031.0
2025-01-07 21:30:00+00:00,1.03478,1.03495,1.03475,1.03485,2264.0
2025-01-07 21:35:00+00:00,1.03485,1.03493,1.0348,1.03482,3338.0
2025-01-07 21:40:00+00:00,1.03482,1.03494,1.03482,1.03488,3251.0
2025-01-07 21:45:00+00:00,1.03488,1.03493,1.03482,1.03493,4266.0
2025-01-07 21:50:00+00:00,1.03493,1.03507,1.03488,1.03503,2095.0
2025-01-07 21:55:00+00:00,1.03503,1.03525,1.035,1.03516,2507.0
2025-01-07 22:00:00+00:00,1.03516,1.03523,1.03508,1.03508,1297.0
2025-01-07 22:05:00+00:00,1.03508,1.03509,1.03507,1.03509,3654.0
2025-01-07 22:10:00+00:00,1.03509,1.0351,1.03494,1.035,2158.0
2025-01-07 22:15:00+00:00,1.035,1.03501,1.03492,1.03499,2998.0
2025-01-07 22:20:00+00:00,1.03499,1.03504,1.03495,1.03503,1659.0
2025-01-07 22:25:00+00:00,1.03503,1.03518,1.03503,1.03515,1945.0
2025-01-07 22:30:00+00:00,1.03515,1.03522,1.03512,1.0352,1660.0
2025-01-07 22:35:00+00:00,1.0352,1.03536,1.03515,1.03531,3982.0
2025-01-07 22:40:00+00:00,1.03531,1.03535,1.03525,1.03527,1430.0
2025-01-07 22:45:00+00:00,1.03527,1.03532,1.03522,1.0353,1429.0
2025-01-07 22:50:00+00:00,1.0353,1.03544,1.03529,1.0354,1194.0
2025-01-07 22:55:00+00:00,1.0354,1.03544,1.03535,1.03537,3188.0
2025-01-07 23:00:00+00:00,1.03537,1.0355,1.03531,1.03549,4198.0
2025-01-07 23:05:00+00:00,1.03549,1.03559,1.03545,1.03555,3195.0
2025-01-07 23:10:00+00:00,1.03555,1.03557,1.03545,1.03546,869.0
2025-01-07 23:15:00+00:00,1.03546,1.03552,1.03545,1.03552,1392.0
2025-01-07 23:20:00+00:00,1.03552,1.03553,1.03535,1.03541,2728.0
2025-01-07 23:25:00+00:00,1.03541,1.03552,1.03535,1.03551,3225.0
2025-01-07 23:30:00+00:00,1.03551,1.03563,1.03551,1.03559,3654.0
2025-01-07 23:35:00+00:00,1.03559,1.03564,1.03559,1.03564,1080.0
2025-01-07 23:40:00+00:00,1.03564,1.03578,1.0356,1.03571,3393.0
2025-01-07 23:45:00+00:00,1.03571,1.03584,1.03565,1.03579,3205.0
2025-01-07 23:50:00+00:00,1.03579,1.03581,1.03569,1.0357,3320.0
2025-01-07 23:55:00+00:00,1.0357,1.03582,1.03562,1.03579,3361.0
2025-01-08 00:00:00+00:00,1.03579,1.03581,1.03566,1.03571,2260.0
2025-01-08 00:05:00+00:00,1.03571,1.03585,1.03565,1.03581,3889.0
2025-01-08 00:10:00+00:00,1.03581,1.03581,1.03572,1.03573,3485.0
2025-01-08 00:15:00+00:00,1.03573,1.03577,1.03571,1.03573,2748.0
2025-01-08 00:20:00+00:00,1.03573,1.03581,1.03569,1.03577,3077.0
2025-01-08 00:25:00+00:00,1.03577,1.03588,1.0357,1.03583,867.0
2025-01-08 00:30:00+00:00,1.03583,1.03586,1.03577,1.03579,3905.0
2025-01-08 00:35:00+00:00,1.03579,1.03591,1.03577,1.03589,3210.0
2025-01-08 00:40:00+00:00,1.03589,1.03592,1.03585,1.03587,1261.0
2025-01-08 00:45:00+00:00,1.03587,1.03589,1.03577,1.03583,1048.0
2025-01-08 00:50:00+00:00,1.03583,1.03585,1.03579,1.03585,1081.0
2025-01-08 00:55:00+00:00,1.03585,1.03585,1.03574,1.03579,3908.0
2025-01-08 01:00:00+00:00,1.03579,1.03596,1.03579,1.03591,1918.0
2025-01-08 01:05:00+00:00,1.03591,1.03593,1.03591,1.03591,4252.0
2025-01-08 01:10:00+00:00,1.03591,1.036,1.03588,1.03594,1669.0
2025-01-08 01:15:00+00:00,1.03594,1.03596,1.03579,1.03583,1539.0
2025-01-08 01:20:00+00:00,1.03583,1.03598,1.03578,1.03594,3715.0
2025-01-08 01:25:00+00:00,1.03594,1.03595,1.03582,1.03589,2104.0
2025-01-08 01:30:00+00:00,1.03589,1.03594,1.03581,1.03587,1681.0
2025-01-08 01:35:00+00:00,1.03587,1.03589,1.03585,1.03587,1203.0
2025-01-08 01:40:00+00:00,1.03587,1.03592,1.03574,1.03579,976.0
2025-01-08 01:45:00+00:00,1.03579,1.03586,1.03571,1.03573,4253.0
2025-01-08 01:50:00+00:00,1.03573,1.03584,1.03571,1.03583,3580.0
2025-01-08 01:55:00+00:00,1.03583,1.03595,1.03576,1.03592,2434.0
2025-01-08 02:00:00+00:00,1.03592,1.03592,1.03587,1.03588,1451.0
2025-01-08 02:05:00+00:00,1.03588,1.03593,1.03574,1.03581,2683.0
2025-01-08 02:10:00+00:00,1.03581,1.03586,1.03575,1.03582,3356.0
2025-01-08 02:15:00+00:00,1.03582,1.03594,1.03578,1.03593,1787.0
2025-01-08 02:20:00+00:00,1.03593,1.03597,1.03583,1.03586,883.0
2025-01-08 02:25:00+00:00,1.03586,1.03587,1.03577,1.03582,3208.0
2025-01-08 02:30:00+00:00,1.03582,1.03592,1.03578,1.0359,1489.0
2025-01-08 02:35:00+00:00,1.0359,1.03595,1.03587,1.03588,953.0
2025-01-08 02:40:00+00:00,1.03588,1.03588,1.03587,1.03588,2770.0
2025-01-08 02:45:00+00:00,1.03588,1.03591,1.03582,1.03582,835.0
2025-01-08 02:50:00+00:00,1.03582,1.03589,1.03578,1.03583,1187.0
2025-01-08 02:55:00+00:00,1.03583,1.03585,1.03579,1.03583,3882.0
2025-01-08 03:00:00+00:00,1.03583,1.03585,1.0357,1.03575,2050.0
2025-01-08 03:05:00+00:00,1.03575,1.03575,1.03566,1.0357,1121.0
2025-01-08 03:10:00+00:00,1.0357,1.03577,1.03565,1.03577,3831.0
2025-01-08 03:15:00+00:00,1.03577,1.0358,1.03565,1.03566,1618.0
2025-01-08 03:20:00+00:00,1.03566,1.03574,1.03564,1.03567,3292.0
2025-01-08 03:25:00+00:00,1.03567,1.03573,1.03562,1.03566,2778.0
2025-01-08 03:30:00+00:00,1.03566,1.03569,1.03563,1.03565,1268.0
2025-01-08 03:35:00+00:00,1.03565,1.03571,1.03559,1.03569,3376.0
2025-01-08 03:40:00+00:00,1.03569,1.03575,1.03559,1.03559,3511.0
2025-01-08 03:45:00+00:00,1.03559,1.03563,1.03544,1.03548,1733.0
2025-01-08 03:50:00+00:00,1.03548,1.03549,1.03538,1.03539,2642.0
2025-01-08 03:55:00+00:00,1.03539,1.03544,1.03536,1.0354,2265.0
2025-01-08 04:00:00+00:00,1.0354,1.03546,1.03528,1.0353,2424.0
2025-01-08 04:05:00+00:00,1.0353,1.03545,1.03529,1.03541,1022.0
2025-01-08 04:10:00+00:00,1.03541,1.03545,1.03537,1.03541,2437.0
2025-01-08 04:15:00+00:00,1.03541,1.03548,1.03536,1.0354,1572.0
2025-01-08 04:20:00+00:00,1.0354,1.03545,1.03535,1.03536,2555.0
2025-01-08 04:25:00+00:00,1.03536,1.03539,1.03527,1.03528,1286.0
2025-01-08 04:30:00+00:00,1.03528,1.03534,1.03527,1.03531,3305.0
2025-01-08 04:35:00+00:00,1.03531,1.03542,1.03527,1.0354,4027.0
2025-01-08 04:40:00+00:00,1.0354,1.0355,1.03533,1.03546,3734.0
2025-01-08 04:45:00+00:00,1.03546,1.03547,1.03539,1.03545,1856.0
2025-01-08 04:50:00+00:00,1.03545,1.03545,1.03535,1.03543,2214.0
2025-01-08 04:55:00+00:00,1.03543,1.03556,1.0354,1.03553,1657.0
2025-01-08 05:00:00+00:00,1.03553,1.03555,1.03542,1.03546,1892.0
2025-01-08 05:05:00+00:00,1.03546,1.03559,1.03542,1.03553,2230.0
2025-01-08 05:10:00+00:00,1.03553,1.03557,1.03539,1.03544,1623.0
2025-01-08 05:15:00+00:00,1.03544,1.03549,1.03542,1.03548,1572.0
2025-01-08 05:20:00+00:00,1.03548,1.03563,1.03544,1.03559,2503.0
2025-01-08 05:25:00+00:00,1.03559,1.03561,1.03553,1.03554,1106.0
2025-01-08 05:30:00+00:00,1.03554,1.03559,1.0354,1.03543,3002.0
2025-01-08 05:35:00+00:00,1.03543,1.03543,1.03531,1.03533,3991.0
2025-01-08 05:40:00+00:00,1.03533,1.03534,1.0352,1.03523,2435.0
2025-01-08 05:45:00+00:00,1.03523,1.03527,1.03513,1.0352,1679.0
2025-01-08 05:50:00+00:00,1.0352,1.03522,1.03511,1.03518,4167.0
2025-01-08 05:55:00+00:00,1.03518,1.03529,1.03513,1.03526,3526.0
2025-01-08 06:00:00+00:00,1.03526,1.03536,1.03523,1.03532,3402.0
2025-01-08 06:05:00+00:00,1.03532,1.03546,1.03529,1.03541,3856.0
2025-01-08 06:10:00+00:00,1.03541,1.03546,1.03529,1.03532,875.0
2025-01-08 06:15:00+00:00,1.03532,1.03533,1.03523,1.03527,3020.0
2025-01-08 06:20:00+00:00,1.03527,1.03533,1.03526,1.03527,3585.0
2025-01-08 06:25:00+00:00,1.03527,1.03531,1.03524,1.03528,3112.0
2025-01-08 06:30:00+00:00,1.03528,1.03538,1.03526,1.03537,4067.0
2025-01-08 06:35:00+00:00,1.03537,1.0354,1.03532,1.03532,1685.0
2025-01-08 06:40:00+00:00,1.03532,1.03537,1.03522,1.03529,3129.0
2025-01-08 06:45:00+00:00,1.03529,1.03532,1.03522,1.03526,1268.0
2025-01-08 06:50:00+00:00,1.03526,1.03531,1.03507,1.03514,3914.0
2025-01-08 06:55:00+00:00,1.03514,1.0352,1.03507,1.03508,3501.0
2025-01-08 07:00:00+00:00,1.03508,1.0352,1.03489,1.03489,2600.0
2025-01-08 07:05:00+00:00,1.03489,1.03523,1.03489,1.03514,1555.0
2025-01-08 07:10:00+00:00,1.03514,1.0353,1.03485,1.03486,1071.0
2025-01-08 07:15:00+00:00,1.03486,1.03502,1.0346,1.03468,3777.0
2025-01-08 07:20:00+00:00,1.03468,1.03485,1.03452,1.03478,3194.0
2025-01-08 07:25:00+00:00,1.03478,1.03496,1.03477,1.03492,1947.0
